-9.131584962181860110e-01,1.331586504129518067e+00,7.152789743984054871e-01,-1.545400292111268170e+00,-8.383849928522256120e-03,6.213359738904804530e-01,-7.200855607188968444e-01,2.655115856921195228e-01,1.085485257149694377e-01,4.291430934033235896e-03,-1.746002105929412851e-01,4.330261899535979842e-01,1.203037373812211985e+00,-9.650656705167632854e-01,1.028274077982703982e+00,2.286301301246596862e-01,4.451376128303478619e-01,-1.136602211831044151e+00,1.351368784486355057e-01,1.484537001836582215e+00,-1.079804885785276003e+00,-1.977728280657907067e+00,-1.743372295898907298e+00,2.660701640005510016e-01,2.384967330711096789e+00,1.123691253409423441e+00,1.672622213307827677e+00,9.914921583524362314e-02,1.397996377093575271e+00,-2.712479879657808124e-01,6.132041848596391231e-01,-2.673171886735686287e-01,-5.493090141054789433e-01,1.327082957599511892e-01,-4.761420149273370983e-01,1.308473080863477689e+00,1.950132792330928067e-01,4.002099882523482144e-01,-3.376323370855309758e-01,1.256472263755155527e+00,-7.319695020012079167e-01,6.602315512263131625e-01,-3.508718914398712974e-01,-9.394333597625511567e-01,-4.893372168846515935e-01,-8.045911422699545401e-01,-2.126976387105117550e-01,-3.391402460634346805e-01,3.121699363132220961e-01,5.651526696566273600e-01,-1.474202577270198600e-01,-2.590533681618616829e-02,2.890942038039349682e-01,-5.398790713327011881e-01,7.081600199266034901e-01,8.422247383826556577e-01,2.035807973274786631e-01,2.394703664884535232e+00,9.174589375104292843e-01,-1.122724711941600340e-01,-3.621804471422400695e-01,-2.321822559440909206e-01,-5.017288995948672170e-01,1.128785153109877371e+00,-6.978100304717146374e-01,-8.112218381694613623e-02,-5.292960809994882165e-01,1.046182856808264283e+00,-1.418556029223394743e+00,-3.624991831556407806e-01,-1.219056911618884992e-01,3.193564210912239743e-01,4.609029016717183236e-01,-2.157898923305218708e-01,9.890724574994390617e-01,3.147537788117336088e-01,2.467651056434602808e+00,-1.508321487163215791e+00,6.206006630086132736e-01,-1.045132537514437576e+00,-7.980088176722441862e-01,1.985084591425731126e+00,1.744814148339301152e+00,-1.856185480611147964e+00,-2.227736991029996561e-01,-6.584784771120116842e-02,-2.131712108481603973e+00,-4.883051133875306732e-02,3.933412170817397469e-01,2.172651451180395987e-01,-1.994393769741057421e+00,1.107708234782649681e+00,2.445439766479897137e-01,-6.191202949240428438e-02,-7.538929607476992922e-01,7.119590165198396159e-01,9.182691514794154575e-01,-4.820931388354789959e-01,8.958761258951612738e-02,8.269986226622650927e-01,-1.954512120001505204e+00
2.240443332644647345e+00,1.174756610266381868e-01,-1.907456888124400285e+00,-9.229092648489459760e-01,4.697514340830429291e-01,-1.443667630269636903e-01,-4.001383519857285020e-01,-2.959838529392121442e-01,8.482086090216562901e-01,7.068304547516349734e-01,-7.872689262471866956e-01,2.929407248319668700e-01,-4.708072514855172752e-01,2.404325605937349675e+00,-7.393567385086720067e-01,-3.128287573370895913e-01,-3.488819182174932032e-01,-4.390262362200142987e-01,1.411041680644319340e-01,2.730493200953109101e-01,-1.618570747815794908e+00,-5.731133615595896957e-01,-1.320447545891455743e+00,1.236205326186815778e+00,2.465325082061476270e+00,1.383232229535518387e+00,3.462331153511831738e-01,1.022516107234136218e+00,1.668102670197324777e-01,1.656716624478291822e+00,6.678896088334422831e-01,-2.299466437747228476e-01,-1.129551194433791483e+00,-6.399626042284977112e-01,3.138305215590058705e-01,-1.225835980738054776e+00,-2.217931363994939398e-01,1.339926309957553352e+00,2.930971094316975334e-02,1.985385746089388670e+00,1.447165600668222307e+00,-2.876294136505807009e-01,-1.359310573105999342e+00,-4.804132522942067274e-02,-4.807873401320240103e-01,3.777530859653419060e-01,1.614407974145464886e+00,-1.123104035224383068e+00,-3.887279468548112682e-01,3.323499495315167529e-01,1.134973173081905706e+00,5.107144113978627775e-01,4.142976411940093029e-01,1.344549423365940966e+00,4.935153172482886208e-01,-2.370041845234810707e-01,5.728515015601808036e-02,-7.070714470671638496e-01,5.466648375345344313e-01,9.425004089401401997e-01,-2.979596771061133964e+00,1.218148850351047363e+00,-5.652072308259051964e-02,4.608884523988659443e-01,6.623740117246330605e-01,-2.295103328962623479e+00,-1.195929311463517664e+00,-3.331011621378350274e-01,-7.913907709674438129e-01,2.741727807601068156e-01,-5.149099224712517797e-01,-1.711071197154264478e+00,6.122973124985503501e-01,1.100129374013328665e+00,5.643525263861179919e-01,-7.127994368270598180e-01,-2.608594785541750172e-01,5.484280662958247454e-01,6.031990502305918378e-01,1.006861138624822516e+00,-2.944260073899428454e-01,-1.420880515154234303e+00,-6.789467746200409382e-01,5.338848093108750081e-01,7.439744037859243875e-01,2.225049638823194620e+00,1.171814201944831740e-01,2.446145202649901429e-01,-1.772988226455674832e-01,-4.057295276490920366e-01,7.817751903756150478e-01,3.534776138038499549e-01,-2.072794857214377562e-01,-1.079697383958848622e+00,-1.230698285101399225e-01,-3.909821853064034958e-01,1.255173731709571472e+00,9.471260781751875690e-01,-1.022310692277394795e+00,1.167168368404117418e+00,-5.719768132877665057e-01
-2.054259369985631967e+00,1.331374968710579976e-01,1.202743873969904786e+00,-1.024752967045283736e+00,1.603991629425587651e-01,-1.130475287139340868e+00,-1.941299681022427892e+00,9.865978168979976370e-01,2.822736729911986750e-02,-8.223675978306648204e-01,-1.586551760847848547e+00,-4.014728193717206906e-01,1.342179284255024863e+00,4.024690934884473936e-01,-3.727614164368673322e-01,-6.720234364683459471e-01,1.058120827957553939e-01,-1.547305390917529166e+00,1.344806510628230312e+00,5.031891816364889580e-01,1.194350602463246425e+00,-5.635056711961434761e-01,8.548287563126676369e-01,6.879047256615244965e-01,-1.533068718290182320e+00,1.489607009768882384e-01,3.151111682216667931e-01,-5.749176640524460424e-01,-3.601711344294524220e-01,4.361852965327390197e-01,-3.791788201303402522e-02,-1.004716352526095369e+00,5.914530866303223666e-01,2.278173638452077876e-01,2.491786578863352530e-01,9.576323673771823530e-02,4.490217306938231179e-01,-2.860020076596541116e-01,-8.627582993970102088e-01,-7.418248387704077240e-01,1.105575136158065241e+00,-2.017718652674416635e+00,5.405407131012635036e-01,-1.442298882614619249e+00,-1.608850362838116776e+00,-1.006568561796008954e+00,-2.575336248014661322e-01,7.305074471395301972e-01,-1.698401491161913412e+00,1.674075545591211744e+00,1.163723700168368902e+00,-1.325735926515057006e-01,-2.902458086124640180e-01,-9.535324176164734489e-01,5.880405938088610895e-01,6.880147074223333381e-02,1.412064304423644057e+00,-6.862156148791144217e-01,5.479439268406656183e-01,-3.638253780221470390e-02,-8.470162530448537286e-01,1.902304041632003395e+00,2.796053921800109587e-01,6.202545015134688366e-01,-1.068567708467883071e+00,-7.226207335061185510e-01,8.413955539175112242e-02,-5.844551566253679553e-01,6.020222707537133955e-01,4.383652391696916117e-01,-7.823431943113382525e-01,1.929359841691264954e-01,4.024911987938254582e-03,-1.640752906773998154e-01,-1.148812264407860440e+00,-8.355085039702512262e-01,2.104507283793866368e-01,1.013984630749689364e+00,-9.701978229762424633e-01,1.217181559143887037e+00,1.826473785690497786e-01,-1.269819591802882952e+00,3.233899297216651370e-01,8.857748576048972700e-01,2.643946916307119421e-01,2.319127317627480700e+00,3.086676731877937563e-01,8.925640315154955706e-01,1.102269677579819328e-02,9.800741280019827917e-01,-2.395572013391798372e+00,-8.575225150396874607e-01,-3.642780862496787231e-01,5.039269012103529954e-01,1.883312145816689320e-01,1.085227073656096053e+00,3.569390670056429848e-01,2.073295673901220104e-01,-1.450645373250774861e-01,1.639042526784320608e-01,8.295124843972414563e-01
4.384400712792685395e-01,7.552999579521749718e-01,8.794856905576622363e-01,-2.399562988289047905e-01,-6.950566454073361378e-01,-4.714000829636880718e-01,3.494764086673661785e-01,1.611457293993348694e+00,2.393392664312400109e-01,4.850026281472799572e-01,-1.658604706573294729e+00,2.679910307979315398e+00,-1.103522131261226225e+00,1.817782608714339609e+00,-5.560473416413030945e-01,9.577112396876865663e-01,8.152206814284187475e-01,6.431939975401219922e-02,-1.664053715137357170e-01,-9.407097749928372554e-01,-5.359450172309792454e-02,1.101136203144324588e+00,3.721225454055753779e-01,-8.834609870937455423e-01,1.158051571697563453e+00,-1.203653491594255831e+00,2.098391418717432400e-01,-8.911869221286801146e-01,-7.826877469913320340e-01,1.079730677795707194e+00,-4.628408855962688473e-01,-1.515075679350028626e+00,-5.387185317773264259e-01,7.566218577281785818e-01,-7.293992224712513295e-01,1.214782650080172610e+00,1.008282966705223993e+00,7.328300892672913458e-02,1.173732413422803544e+00,1.862951667320955629e+00,-1.983636497648969099e+00,1.156688930108263902e+00,6.092822662823638158e-01,-3.232012324730051400e-01,6.641456069283278030e-01,3.967259930916324229e-01,-5.761168608745450559e-01,1.488218392078015206e+00,1.402468668050742828e-01,1.188316753984643981e+00,-2.457453875483793515e-01,-1.635586618009161164e+00,2.447980885459856149e-01,-2.350822298090138041e-01,-1.260827805654140654e+00,-1.691967928776808572e+00,6.164509224048732028e-01,1.269691281673293037e+00,1.397337976617335942e+00,5.342249622671236819e-01,4.102038558737830867e-03,1.894198422893930700e-01,4.477468541694920590e-02,7.946852743367756045e-01,-4.931407414409451628e-01,-1.261589738999732591e+00,-2.192602640029987782e-01,1.972722238455263122e-01,-2.552804540442848436e-01,2.580759150650769468e-02,2.200966437641787454e+00,8.843676034925432861e-01,-1.386822534611141355e+00,6.536623143299182814e-01,-2.176608634653001584e+00,6.189489243944267249e-01,4.772343031111985212e-01,2.609652813670179650e-02,-9.697056728048000229e-01,-9.837281240335170596e-01,4.125327156615774538e-01,-6.143048463375361257e-01,8.370817753728032606e-01,-6.236190082778158006e-01,-3.631862014271690642e-01,7.594713311328743499e-01,-3.392699967708145969e-02,-1.664006927184609741e-01,2.695724234188761614e-01,3.753055510561212338e-01,-8.391524418120598072e-02,2.261263492494486049e-01,-1.158807305909411028e-01,4.116024120628427041e-01,2.878104342947283567e-01,5.042714771134602092e-01,8.042673576917391820e-01,-1.030608212892494935e+00,-1.357697560038817031e+00,-2.665018650299711411e-01,-1.712927975850413176e-01
1.409364391422200713e+00,4.623855507238043838e-01,-1.219855533800418002e+00,1.925728391902194470e-01,4.354503885112470107e-01,-1.634944136122591374e+00,4.349372745933663409e-01,1.397819385826871486e+00,1.246667750783800183e-01,-8.914514020336421485e-01,-5.768933414874487520e-01,-7.494886813198715914e-02,-5.217764481859903380e-01,-3.204401344329630419e+00,1.462710992668504240e+00,-4.669026215350844389e-01,-1.790197008663722833e-01,9.247476345119222119e-01,2.352447649955739795e-01,-4.886082555487051282e-01,-9.298154159008849284e-02,5.354013822282605028e-01,5.508447011085544354e-01,-1.915220534992501944e-01,7.946976277250961118e-01,7.850964990591964288e-01,-4.877244169471738888e-01,-1.005864864834818517e+00,3.275753655718998680e-01,5.790484501808601525e-01,-4.599255478958039212e-01,-4.358159138690347878e-01,5.362685517475750396e-01,1.570149834507723607e-01,1.358789138983294897e+00,5.153452451311908433e-01,2.384124623033885726e+00,5.291902678098208135e-01,-8.961438364696007186e-01,-1.978101173871606722e-01,-9.547583184735872197e-02,-1.680445919006479771e+00,6.767081954943131583e-01,6.072782354539890681e-02,-2.304118837324808239e-02,-5.533184275964641019e-01,-1.106123236282876343e+00,-2.171348943898739892e-01,-8.754223768039277598e-01,1.078142899863043791e-02,-9.062468207238444373e-01,-1.415753210749387092e+00,9.470831125533102357e-02,1.938006105394999568e-01,5.432350856451581000e-01,5.633577937756955450e-02,1.465655005086237139e+00,-6.359692115828375902e-01,1.109505228458760540e+00,-9.926324841596417814e-01,-6.823414735287935962e-01,-4.092692006106081193e-01,-2.474752730676218482e-01,1.527851119398377255e+00,-6.494383709071159805e-01,-1.269015526099577240e+00,7.548760707265403935e-01,-2.390844260072029145e-02,-1.557542472030994496e+00,3.463515766138550167e-01,9.423644974568105015e-01,-3.854768167060494966e-01,1.560208780967233588e+00,1.545161759916860111e+00,-6.916876541245651211e-01,8.645184721269496553e-01,-2.097791873273745278e+00,1.702946948085901080e-01,-7.578296523509194804e-01,9.678104161511922321e-01,-8.745250446923985566e-01,1.027840390066829368e+00,-8.028896284380205861e-01,-4.283034076796852219e-01,-7.554158338104169923e-01,2.204968989467453733e-01,-1.373114184655089609e+00,6.467583372877117043e-01,-6.735018140196654679e-01,2.241866502543306883e+00,-2.464871205971446433e-01,-7.636043388233484386e-01,4.807887430931919726e-01,-8.317992027997088700e-01,5.931892312894487818e-01,-4.487791392517343492e-01,4.876959381770848423e-01,5.631472945410299219e-02,5.457844652874168645e-01,-6.831224010762386722e-01,-6.590173083352506289e-01
-7.148103876472899909e-01,1.439253728498119944e+00,1.382146624990064021e+00,9.213204311812299707e-01,-5.728872217775170528e-01,1.275049100933350443e+00,-3.288320400000260824e-01,-1.463408054844023976e-01,1.058436642505932168e+00,-1.110804426272979234e-01,-3.888113309631410081e-02,-3.223634922389623791e-01,-6.657657311843238057e-01,-7.046200044675949847e-01,-3.537627307018555989e-01,1.519274208558741013e-01,-3.042001701783497158e-01,-1.178854369163450544e+00,-1.491327066056719608e-01,-2.250968503446007796e-01,7.015437377347458203e-02,4.520672285731127116e-01,2.940692578618822606e-01,-8.275100128763014373e-01,-8.284712168968385582e-01,-4.925074634046123223e-01,-7.516204409224387373e-01,-1.588380815955300118e+00,-4.687307132850157543e-01,-1.431118467400319449e+00,-1.263496863504730561e+00,-1.240248632145561025e+00,-1.053115973463552013e+00,-1.132197737697740347e+00,-9.109460558070300307e-01,-2.602398855722327098e-01,8.146545193918623973e-01,-1.347341472774907789e+00,1.059528326084444361e+00,5.245407358321750868e-01,5.334890214493039906e-01,-2.535580180271599926e-01,1.921222930941934304e-01,5.629217927555063561e-01,6.274509686233908923e-01,-3.399486220010188298e-01,7.371789811206226339e-01,1.202902922260190799e+00,9.705595266688665790e-01,7.038787208366573678e-01,-6.049877179216091028e-01,4.710544458982692667e-03,1.470339398839160261e-01,-4.625391172535812667e-01,2.185588319417711145e-01,1.687536087523496264e-01,-4.999717817161023620e-02,-1.499061455946101573e-01,-3.532806230744702652e-02,3.361653458293018676e-02,-3.665759902446157348e-01,-4.242114207905183232e-01,-5.084965009757137083e-02,-1.123754202976716243e+00,-1.857358165789918747e+00,-2.165249318639518861e-01,-1.179204502316136605e+00,1.644761131873371474e+00,7.234291966156792819e-01,1.248149296036343392e+00,7.327257702265840278e-01,-3.210227379045046958e-01,5.008949669335723831e-01,5.199423112249137446e-01,-1.377875829238556227e+00,7.847106456895103221e-01,-8.963076670550552683e-01,-1.178337932103530550e+00,7.411874055081697499e-01,-5.728493315677566367e-01,-9.610053430500842264e-01,1.187917994398265620e+00,-1.766165000522187389e+00,-7.704116573105747046e-01,1.124241915604954789e+00,2.671685088912162165e+00,6.444550006805867259e-02,9.134843137756022413e-01,-9.970062100877605804e-01,2.075048669611219143e+00,-5.901865306872227102e-01,-2.816001217151010039e+00,1.095444263184567196e-01,1.426692935836472997e-01,-7.840355606351415707e-01,2.576107350883888314e-01,1.312922746978431254e+00,-1.349025369296426025e+00,5.001368509453066880e-01,-9.845866480165034185e-01,1.485979414038909763e+00
3.223605284735348242e+00,5.706934550173091703e-01,-5.128751923514103250e-01,2.757824229883798495e-01,-3.892815421193124292e-01,6.485294150417127979e-01,-2.442853898660759734e-02,1.308487154516837725e+00,2.662577473831104768e+00,3.427263987621002039e-01,8.726301654129051677e-01,3.773970054270526231e-01,-5.066593810873841752e-01,4.830161298184705854e-01,9.769060306868018184e-01,8.468412861982170803e-01,1.566517569772702401e-01,-1.545217747252678464e-01,1.830147150180045257e+00,9.291112955433522558e-01,1.382537486721399755e+00,-6.522613585421450644e-01,1.422853345250872037e+00,-1.458844376308790158e+00,4.776489442639591521e-01,2.940079410472445226e-02,1.618127861497545561e-01,-4.109236017657892925e-01,9.308356346633863687e-01,5.382686483345052730e-01,1.951927961171903425e-01,2.065625718141937739e+00,1.042052414291836149e+00,1.833184178720736190e-01,-1.148849626813935355e-02,-1.987104149386168750e+00,-6.408322925206980658e-01,-4.813945516287546078e-01,-8.109118106267424464e-01,-1.088735452964336436e-01,1.820780653707213759e+00,5.140699446186114407e-01,-2.346674616170361105e-01,-1.085578638473075896e+00,9.517459641149852434e-01,-2.303922132946198686e-01,1.869987824433187784e+00,1.577249772091097735e-01,1.433636526236332642e+00,4.726394285742708812e-01,7.565891991384794679e-02,1.261448665657801671e-01,6.255819420480752679e-01,-2.692263934718645141e-02,-1.567448006221175971e+00,-1.884850172350477582e+00,-7.175122160015454664e-01,-8.179363761514667486e-01,2.093710893624310398e-01,-1.306209227720900590e-01,4.929852047801501214e-01,-2.227660705022164456e-01,5.618724649679686101e-01,3.380593447118833139e-01,1.103872903242984593e+00,-9.002995608455390819e-01,-1.901013735871064814e+00,-6.208543319712136466e-01,7.284934646248162338e-01,-6.584402152823652932e-01,-4.790345655925816737e-01,-1.289124701293748343e+00,-9.741995922581371259e-01,-1.941025322100554673e-01,-1.746735842495738211e+00,-1.509770520508188218e-01,1.792319089390475087e-02,-1.983205034414836643e-01,1.246461614607730778e-01,-6.637509246615519443e-01,1.281573840634696593e+00,7.922394832672182696e-01,-7.911019530980938352e-01,-7.660500671933967443e-02,-6.642373282791980138e-01,1.271820623893551216e+00,-1.195529829010688466e-01,-1.200978611952494113e+00,8.461850952710439078e-01,6.112297828675692379e-01,-2.036030788604976383e-01,-5.241738232999129110e-01,-4.185740231108837084e-01,-6.191621271510891478e-02,-1.058848291977656286e+00,1.805245577468250096e+00,-7.402322396780532110e-02,2.204885697984325876e+00,-4.520892869168152695e-01,-2.094359602817567334e-01,-2.946843576721412949e-01
-3.938607177436442175e+00,9.064921637450125136e-01,9.992544928978703833e-01,3.153843078128574229e-01,1.137799466951745497e+00,1.158096364195514649e+00,9.997605188859316483e-01,-4.164486175425755610e-01,-1.143776402808321713e+00,-1.626446816409136797e+00,-1.458789421103192874e+00,-3.158253542344336418e-01,-1.288935811169121592e+00,-1.083599828633798473e-01,1.493233329307733559e+00,-1.560935824259880034e-01,-1.891645396671648882e+00,8.403661574696568159e-01,-2.251988376841729256e-01,-4.994202458833054137e-01,-2.710179002287975703e-01,-1.325365871747897994e+00,1.854813578569541530e-02,7.545549190493839875e-01,-1.024802689841753933e+00,5.699335423526521449e-01,6.092104077479640889e-01,-5.683151701990578619e-01,1.009196039658983635e+00,-1.158717660416267226e+00,4.397326742035512215e-01,-1.435424396210766285e-01,-8.248056124712745130e-02,3.885780199721557415e-01,2.137847197252536746e-01,-1.962518517383822436e+00,-1.296862125770415375e+00,-1.080596496454455435e+00,-2.360473518507341384e-01,7.800463094512447570e-01,1.058817021711190076e+00,6.717409335775416102e-01,1.751394995800831522e-01,-9.702632655692444708e-01,1.181351831788390649e+00,1.059363735240382992e-01,-1.238017527415040897e+00,-6.199458997713038766e-01,1.218060109237087740e+00,1.433901430144374656e+00,-9.359094987406592070e-01,2.108038008491687432e+00,9.117083669802494850e-01,5.681670778111109765e-01,-1.169467671010816723e+00,2.151970505787844878e+00,-5.322489119032015881e-02,-7.517719015636735724e-01,-4.337726820696933272e-01,-1.048767839664769552e-01,-9.904238890349590374e-01,6.139780384972053362e-01,-1.172134718771831174e-01,-1.732321422076931627e+00,-8.738017171897904944e-01,-1.134695322815321594e+00,-8.077963257294619170e-01,-5.496476204528785159e-01,1.874564416914490661e-01,-2.946580762398474107e-01,-1.869213058919158843e-01,-7.492472352932610935e-01,6.868484059889676807e-01,-2.770703921267532177e-01,1.990005512437931001e+00,-8.936399525726193005e-01,-4.101250490292325523e-02,1.300269054946123992e+00,-1.146095826338104251e+00,-9.509489872955937395e-01,-1.115659150902075014e+00,-1.298670904739561704e-01,-2.930889392438154606e-01,2.135291284198976847e-01,1.118030804263470568e+00,-1.156463652742122816e+00,-3.854609018814168508e-01,3.993273736188165945e-01,-2.511469099057461740e+00,-5.266080340473225929e-01,-4.557819014802564905e-01,-6.051039725082144605e-01,2.839309194548074733e-01,1.097120829263038555e+00,-5.385773684260568572e-01,2.195596742856674499e+00,-7.026437851934105305e-01,-6.059955835711416244e-02,2.172282166901180200e-01,-1.525034290104350321e+00,4.578919738590196409e-01
-5.366370768972898997e-01,2.104322106970054479e-02,1.563715218164260512e-01,1.037654189621772138e+00,4.566590024175223167e-02,1.107336148748185201e+00,-1.337789050969312221e+00,-2.536667218298181425e-01,1.254879840194763396e+00,-8.054516813157319710e-02,-1.220842255413804534e+00,-1.155926085070258402e+00,-7.573398515582951962e-01,-1.312391406644060066e+00,4.953485074185775550e-01,-2.815061307769282983e+00,-8.213783022565448455e-01,-1.390650580197255959e+00,-1.373242672960856892e+00,-5.695516932997901627e-01,-1.234933377471024940e+00,4.775976502374379429e-01,-7.894791399132053966e-01,-5.522352765778788530e-01,8.376369204358001808e-01,2.727178168660852609e-01,1.262554755909531534e-01,-2.585842169811718161e-02,-1.124342220350850408e+00,3.015727889391999761e-01,2.118591435639298748e+00,-2.629661372093792804e-01,-1.003387943685738470e+00,-1.517796225171126556e+00,-1.921994903606138783e+00,-3.433452488927890567e-01,-5.403643313571019346e-01,1.045169505077789163e+00,-7.993523713581308920e-02,6.613949645858364645e-01,6.233884113219301248e-01,1.198601830825168912e+00,-3.087808137976824630e-01,9.701679888716442379e-01,4.510462134133669809e-01,-1.062706720935986171e+00,-1.025142036665209311e+00,4.196140239719821641e-01,-3.153322795823026437e-01,-2.210754411719400903e+00,2.567898350195146340e-01,2.605293552181427441e-01,1.981799143764937932e-01,1.525852040160496248e+00,-3.982722535930440233e-01,-1.536395208771963894e+00,6.341490647799794544e-01,1.549028058897931048e-01,6.006767773679155820e-01,6.472854857905485648e-01,1.495644051470778613e-01,-5.513425680658474715e-01,-6.550241221290854787e-02,-1.581167296353914176e-01,-4.563151791611196328e-01,1.568721129155134231e-01,-1.197947675309456450e-01,4.874271051368240376e-02,-1.090178583201542040e+00,-2.856356469559004907e-01,-1.146531875792996313e+00,-1.058498487716579728e+00,1.376798341889644783e+00,-1.016849259222913471e+00,4.855997703887232064e-01,-1.684077402911072774e+00,-1.035635037868718467e-01,1.042891712759635992e+00,7.848557346043134597e-01,-7.414892348796094934e-01,7.937412482215960852e-01,-3.724157457649117653e-01,-9.673260896116010477e-01,-1.207669240454278814e+00,-2.007975192617311055e+00,4.694962060667704495e-01,7.756542216651378663e-01,1.671066492025520045e+00,-3.512399792962500600e-01,-3.276996985675766916e-01,-5.588818934814887562e-01,3.122699761208567182e-01,1.567155874321870257e-01,-1.505026747688296584e+00,4.771456485238410594e-01,5.710073657083247767e-01,2.540694561385278272e-01,-2.412388167354232726e-01,-1.916886593954204132e+00,1.011950846468994414e-01,-1.068027612648403957e-01
-2.273602395678299359e+00,-4.659838896149310905e-01,6.776726320085432742e-02,-2.244667698689483681e-01,7.173830566968222855e-02,-1.167615627585158466e-01,-4.698586545250819091e-01,-1.109208494736809936e+00,-1.238459392174820817e+00,3.413876539257861831e-01,-3.696753114179426175e-02,4.069596941667936174e-01,4.365349588029555639e-01,-1.289042859103028127e-01,1.915652588918248744e+00,-5.022764421161247661e-01,6.769360864911570796e-02,-5.075299934454687856e-01,-3.590438232849760269e-01,-1.033796067507582572e+00,6.800451979880560716e-01,-5.300025642636261303e-01,6.555969909616532476e-01,1.064128646033858150e+00,-2.126491871055945573e-02,-5.314199575878049142e-01,3.097622237164093240e-01,5.653862489237955202e-01,6.494460354845921213e-01,-1.327589160084523989e+00,1.505019927550579784e+00,-8.788115094868482746e-01,-1.380215674781167134e+00,6.153199450001283211e-01,-3.445487770772795444e-01,1.094332557825467012e-01,2.152779350192680075e-01,1.720386870303166393e+00,1.494222587278683234e-01,4.696919837147429666e-01,-3.393221175325834005e-01,-7.049108934737764454e-01,8.620258492370256320e-01,5.878496722553858689e-01,1.575342084911932394e+00,-7.708870192053602910e-01,3.712808326349333887e-01,7.714697498952421961e-01,-1.668632665934928649e+00,-1.274168406791549524e+00,4.921677490147131073e-01,2.318222324713115901e-01,-6.386924820384373147e-01,9.109323884169644447e-01,-8.954752359102184922e-01,-1.440572301476222838e+00,8.498287184510397441e-02,1.321681494626660569e-01,9.462986642438011575e-01,2.242274395359570294e-01,8.335146881745844061e-01,-9.689892507620901929e-01,8.641705483013230049e-01,-1.044383146614830338e+00,1.027838928822456310e+00,-1.968277146775818387e-01,-8.167787582018061487e-03,-4.141194973202227403e-01,-1.288137420832781432e-01,-3.190796789639895881e-01,-1.461413642312066941e+00,-8.284106994951189185e-01,-6.253015485570183607e-01,2.667860149837683603e-01,5.260146929431459561e-01,-3.080923917645795318e-01,3.840377854987142570e-01,4.506916822617999530e-01,-3.094356253079790231e-01,-2.434208674889995372e+00,3.488045778432449090e-02,1.454018342431749655e+00,-5.402564214198547488e-01,7.401520388367902603e-01,-7.082899385831712413e-01,-6.577280701012301334e-01,2.111098536768399203e+00,-7.296693684404460811e-02,-9.423931270969383434e-01,1.145008657755557602e+00,3.108763754330337581e-01,3.921338013602793104e-01,-1.894593887645772412e+00,-3.415116395988448961e-01,6.977371438930127234e-02,-1.603570680030665108e-01,-1.014339176135432119e+00,-3.318277485801431337e-01,1.440697401878555217e+00,-3.902178639300670770e-01,6.424506244340201233e-01
